estado,pais,casos,mortes,taxa_de_infeccao,Data,casos_em_24h,casos_media_7d,casos_media_movel,tendencia_de_casos,mortes_em_24h,mortes_media_7d,mortes_media_movel,tendencia_de_mortes
Santa Catarina,Brazil,1164514,18853,16253.29318885639,2021-09-08,680.0,979.0,0.6570469798657718,Abaixando,22.0,19.0,0.8636363636363636,Estabilizado
Santa Catarina,Brazil,1166156,18879,16276.210824381684,2021-09-09,1642.0,1037.0,0.6751302083333334,Abaixando,26.0,18.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1166453,18907,16280.35609706805,2021-09-10,297.0,899.0,0.62,Abaixando,28.0,19.0,0.8636363636363636,Estabilizado
Santa Catarina,Brazil,1166654,18925,16283.16148363357,2021-09-11,201.0,779.0,0.5474349964862966,Abaixando,18.0,20.0,0.9523809523809523,Estabilizado
Santa Catarina,Brazil,1166871,18936,16286.190184552564,2021-09-12,217.0,743.0,0.5247175141242938,Abaixando,11.0,21.0,1.0,Estabilizado
Santa Catarina,Brazil,1167047,18953,16288.64664244078,2021-09-13,176.0,650.0,0.46395431834404,Abaixando,17.0,20.0,1.0,Estabilizado
Santa Catarina,Brazil,1167468,18982,16294.522601366572,2021-09-14,421.0,520.0,0.38922155688622756,Abaixando,29.0,22.0,1.0476190476190477,Estabilizado
Santa Catarina,Brazil,1167725,19010,16298.109588169253,2021-09-15,257.0,459.0,0.3560899922420481,Abaixando,28.0,23.0,1.0952380952380953,Estabilizado
Santa Catarina,Brazil,1168139,19033,16303.887847065398,2021-09-16,414.0,284.0,0.24067796610169492,Abaixando,23.0,22.0,1.0476190476190477,Estabilizado
Santa Catarina,Brazil,1168503,19055,16308.968248606938,2021-09-17,364.0,293.0,0.2579225352112676,Abaixando,22.0,22.0,1.0476190476190477,Estabilizado
Santa Catarina,Brazil,1168817,19067,16313.35079279387,2021-09-18,314.0,309.0,0.2845303867403315,Abaixando,12.0,21.0,0.9545454545454546,Estabilizado
Santa Catarina,Brazil,1169031,19075,16316.337622271589,2021-09-19,214.0,309.0,0.28664192949907236,Abaixando,8.0,20.0,0.9523809523809523,Estabilizado
Santa Catarina,Brazil,1169331,19098,16320.524766399229,2021-09-20,300.0,327.0,0.2997250229147571,Abaixando,23.0,21.0,1.0,Estabilizado
Santa Catarina,Brazil,1169652,19119,16325.005010615809,2021-09-21,321.0,312.0,0.2924086223055295,Abaixando,21.0,20.0,1.0526315789473684,Estabilizado
Santa Catarina,Brazil,1184733,19146,16535.492745912372,2021-09-22,15081.0,2430.0,2.4821246169560776,Aumentando,27.0,20.0,1.0526315789473684,Estabilizado
Santa Catarina,Brazil,1185864,19160,16551.27827927358,2021-09-23,1131.0,2533.0,2.442622950819672,Aumentando,14.0,19.0,1.0555555555555556,Estabilizado
Santa Catarina,Brazil,1186988,19171,16566.966112605147,2021-09-24,1124.0,2641.0,2.9377085650723025,Aumentando,11.0,17.0,0.8947368421052632,Estabilizado
Santa Catarina,Brazil,1188208,19186,16583.993832057557,2021-09-25,1220.0,2771.0,3.557124518613607,Aumentando,15.0,17.0,0.85,Estabilizado
Santa Catarina,Brazil,1188580,19199,16589.185890775832,2021-09-26,372.0,2793.0,3.7590847913862717,Aumentando,13.0,18.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1188881,19214,16593.386992050568,2021-09-27,301.0,2793.0,4.296923076923077,Aumentando,15.0,17.0,0.85,Estabilizado
Santa Catarina,Brazil,1190110,19242,16610.54032582681,2021-09-28,1229.0,2923.0,5.621153846153846,Aumentando,28.0,18.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1191300,19265,16627.149330866454,2021-09-29,1190.0,939.0,2.045751633986928,Aumentando,23.0,17.0,0.7391304347826086,Abaixando
Santa Catarina,Brazil,1192421,19276,16642.795292756742,2021-09-30,1121.0,937.0,3.2992957746478875,Aumentando,11.0,17.0,0.7727272727272727,Estabilizado
Santa Catarina,Brazil,1193381,19291,16656.194153965196,2021-10-01,960.0,914.0,3.1194539249146755,Aumentando,15.0,18.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1194325,19306,16669.369700820178,2021-10-02,944.0,874.0,2.8284789644012944,Aumentando,15.0,18.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1194687,19313,16674.422188067532,2021-10-03,362.0,873.0,2.825242718446602,Aumentando,7.0,17.0,0.85,Estabilizado
Santa Catarina,Brazil,1195124,19324,16680.521461346798,2021-10-04,437.0,892.0,2.72782874617737,Aumentando,11.0,16.0,0.7619047619047619,Estabilizado
Santa Catarina,Brazil,1196390,19346,16698.191209565448,2021-10-05,1266.0,898.0,2.878205128205128,Aumentando,22.0,15.0,0.75,Estabilizado
Santa Catarina,Brazil,1197398,19360,16712.260013834326,2021-10-06,1008.0,872.0,0.3588477366255144,Abaixando,14.0,14.0,0.7,Abaixando
Santa Catarina,Brazil,1198432,19374,16726.691703927598,2021-10-07,1034.0,859.0,0.3391235688906435,Abaixando,14.0,14.0,0.7368421052631579,Abaixando
Santa Catarina,Brazil,1199572,19387,16742.602851612635,2021-10-08,1140.0,885.0,0.33510034078000756,Abaixando,13.0,14.0,0.8235294117647058,Estabilizado
Santa Catarina,Brazil,1200432,19397,16754.605998111878,2021-10-09,860.0,873.0,0.31504871887405267,Abaixando,10.0,13.0,0.7647058823529411,Estabilizado
Santa Catarina,Brazil,1200905,19400,16761.20772868646,2021-10-10,473.0,889.0,0.3182957393483709,Abaixando,3.0,13.0,0.7222222222222222,Abaixando
Santa Catarina,Brazil,1201201,19412,16765.339044225733,2021-10-11,296.0,869.0,0.31113498030791265,Abaixando,12.0,13.0,0.7647058823529411,Estabilizado
Santa Catarina,Brazil,1201887,19418,16774.91364713094,2021-10-12,686.0,786.0,0.2689018132056107,Abaixando,6.0,11.0,0.6111111111111112,Abaixando
Santa Catarina,Brazil,1202269,19431,16780.245277320137,2021-10-13,382.0,696.0,0.7412140575079872,Abaixando,13.0,11.0,0.6470588235294118,Abaixando
Santa Catarina,Brazil,1203243,19457,16793.839538587883,2021-10-14,974.0,688.0,0.7342582710779082,Abaixando,26.0,12.0,0.7058823529411765,Abaixando
Santa Catarina,Brazil,1204332,19475,16809.038871771223,2021-10-15,1089.0,680.0,0.7439824945295405,Abaixando,18.0,13.0,0.7222222222222222,Abaixando
Santa Catarina,Brazil,1205368,19489,16823.498476158682,2021-10-16,1036.0,706.0,0.8077803203661327,Estabilizado,14.0,14.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1205855,19492,16830.29560679255,2021-10-17,487.0,708.0,0.8109965635738832,Estabilizado,3.0,14.0,0.8235294117647058,Estabilizado
Santa Catarina,Brazil,1206243,19500,16835.710979864303,2021-10-18,388.0,721.0,0.8082959641255605,Estabilizado,8.0,13.0,0.8125,Estabilizado
Santa Catarina,Brazil,1207332,19515,16850.910313047643,2021-10-19,1089.0,778.0,0.8663697104677061,Estabilizado,15.0,14.0,0.9333333333333333,Estabilizado
Santa Catarina,Brazil,1208448,19531,16866.48648920247,2021-10-20,1116.0,883.0,1.0126146788990826,Estabilizado,16.0,15.0,1.0714285714285714,Estabilizado
Santa Catarina,Brazil,1209470,19549,16880.750693530637,2021-10-21,1022.0,890.0,1.0360884749708963,Estabilizado,18.0,14.0,1.0,Estabilizado
Santa Catarina,Brazil,1209712,19555,16884.128323126937,2021-10-22,242.0,769.0,0.8689265536723164,Estabilizado,6.0,12.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1211225,19570,16905.245486677344,2021-10-23,1513.0,837.0,0.9587628865979382,Estabilizado,15.0,12.0,0.9230769230769231,Estabilizado
Santa Catarina,Brazil,1211401,19572,16907.70194456556,2021-10-24,176.0,793.0,0.8920134983127109,Estabilizado,2.0,12.0,0.9230769230769231,Estabilizado
Santa Catarina,Brazil,1211707,19582,16911.972831575757,2021-10-25,306.0,781.0,0.8987341772151899,Estabilizado,10.0,12.0,0.9230769230769231,Estabilizado
Santa Catarina,Brazil,1212748,19598,16926.502221698673,2021-10-26,1041.0,774.0,0.9847328244274809,Estabilizado,16.0,12.0,1.0909090909090908,Estabilizado
Santa Catarina,Brazil,1213774,19610,16940.82225461521,2021-10-27,1026.0,761.0,1.0933908045977012,Estabilizado,12.0,12.0,1.0909090909090908,Estabilizado
Santa Catarina,Brazil,1214738,19626,16954.27694441203,2021-10-28,964.0,753.0,1.0944767441860466,Estabilizado,16.0,11.0,0.9166666666666666,Estabilizado
Santa Catarina,Brazil,1215514,19640,16965.107690555535,2021-10-29,776.0,829.0,1.2191176470588236,Aumentando,14.0,13.0,1.0,Estabilizado
Santa Catarina,Brazil,1216323,19656,16976.399022553076,2021-10-30,809.0,729.0,1.0325779036827196,Estabilizado,16.0,13.0,0.9285714285714286,Estabilizado
Santa Catarina,Brazil,1216691,19663,16981.53525268298,2021-10-31,368.0,756.0,1.0677966101694916,Estabilizado,7.0,13.0,0.9285714285714286,Estabilizado
Santa Catarina,Brazil,1217010,19673,16985.987582605376,2021-11-01,319.0,758.0,1.0513176144244105,Estabilizado,10.0,13.0,1.0,Estabilizado
Santa Catarina,Brazil,1217672,19680,16995.22721398037,2021-11-02,662.0,704.0,0.9048843187660668,Estabilizado,7.0,12.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1218044,19697,17000.419272698648,2021-11-03,372.0,610.0,0.6908267270668177,Abaixando,17.0,13.0,0.8666666666666667,Estabilizado
Santa Catarina,Brazil,1218908,19718,17012.478247786257,2021-11-04,864.0,596.0,0.6696629213483146,Abaixando,21.0,14.0,1.0,Estabilizado
Santa Catarina,Brazil,1219718,19728,17023.78353693089,2021-11-05,810.0,601.0,0.7815344603381015,Estabilizado,10.0,13.0,1.0833333333333333,Estabilizado
Santa Catarina,Brazil,1220620,19734,17036.372883608,2021-11-06,902.0,614.0,0.7335722819593787,Abaixando,6.0,12.0,1.0,Estabilizado
Santa Catarina,Brazil,1220929,19735,17040.68564205947,2021-11-07,309.0,606.0,0.7641866330390921,Estabilizado,1.0,11.0,0.9166666666666666,Estabilizado
Santa Catarina,Brazil,1221124,19736,17043.40728574244,2021-11-08,195.0,588.0,0.7528809218950064,Estabilizado,1.0,9.0,0.75,Estabilizado
Santa Catarina,Brazil,1221916,19736,17054.461346239415,2021-11-09,792.0,607.0,0.7842377260981912,Estabilizado,0.0,8.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1222642,19763,17064.594235028308,2021-11-10,726.0,657.0,0.8633377135348226,Estabilizado,27.0,10.0,0.8333333333333334,Estabilizado
Santa Catarina,Brazil,1223397,19777,17075.131881082874,2021-11-11,755.0,642.0,0.852589641434263,Estabilizado,14.0,9.0,0.8181818181818182,Estabilizado
Santa Catarina,Brazil,1224148,19807,17085.61369854907,2021-11-12,751.0,633.0,0.7635705669481303,Estabilizado,30.0,12.0,0.9230769230769231,Estabilizado
Santa Catarina,Brazil,1224773,19826,17094.336915481657,2021-11-13,625.0,594.0,0.8148148148148148,Estabilizado,19.0,14.0,1.0769230769230769,Estabilizado
Santa Catarina,Brazil,1225072,19830,17098.51010246221,2021-11-14,299.0,592.0,0.783068783068783,Estabilizado,4.0,14.0,1.0769230769230769,Estabilizado
Santa Catarina,Brazil,1225223,19833,17100.61763167312,2021-11-15,151.0,586.0,0.7730870712401056,Estabilizado,3.0,14.0,1.0769230769230769,Estabilizado
Santa Catarina,Brazil,1225399,19842,17103.074089561338,2021-11-16,176.0,498.0,0.7073863636363636,Abaixando,9.0,16.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1226086,19863,17112.662649613638,2021-11-17,687.0,492.0,0.8065573770491803,Estabilizado,21.0,15.0,1.1538461538461537,Aumentando
Santa Catarina,Brazil,1226836,19879,17123.130509932744,2021-11-18,750.0,492.0,0.825503355704698,Estabilizado,16.0,15.0,1.0714285714285714,Estabilizado
Santa Catarina,Brazil,1227536,19891,17132.900512897242,2021-11-19,700.0,484.0,0.8053244592346089,Estabilizado,12.0,12.0,0.9230769230769231,Estabilizado
Santa Catarina,Brazil,1228283,19905,17143.32650177507,2021-11-20,747.0,502.0,0.8175895765472313,Estabilizado,14.0,12.0,1.0,Estabilizado
Santa Catarina,Brazil,1228530,19908,17146.773917106828,2021-11-21,247.0,494.0,0.8151815181518152,Estabilizado,3.0,12.0,1.0909090909090908,Estabilizado
Santa Catarina,Brazil,1228723,19920,17149.46764649561,2021-11-22,193.0,500.0,0.8503401360544217,Estabilizado,12.0,13.0,1.4444444444444444,Aumentando
Santa Catarina,Brazil,1229407,19937,17159.014335106636,2021-11-23,684.0,573.0,0.943986820428336,Estabilizado,17.0,14.0,1.75,Aumentando
Santa Catarina,Brazil,1230043,19942,17167.891080657235,2021-11-24,636.0,566.0,0.8614916286149162,Estabilizado,5.0,12.0,1.2,Aumentando
Santa Catarina,Brazil,1230663,19957,17176.544511854365,2021-11-25,620.0,547.0,0.8520249221183801,Estabilizado,15.0,12.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1231250,19966,17184.73735719745,2021-11-26,587.0,531.0,0.8388625592417062,Estabilizado,9.0,11.0,0.9166666666666666,Estabilizado
Santa Catarina,Brazil,1231919,19973,17194.07468860209,2021-11-27,669.0,520.0,0.8754208754208754,Estabilizado,7.0,10.0,0.7142857142857143,Abaixando
Santa Catarina,Brazil,1232109,19976,17196.7265465496,2021-11-28,190.0,512.0,0.8648648648648649,Estabilizado,3.0,10.0,0.7142857142857143,Abaixando
Santa Catarina,Brazil,1232208,19983,17198.10830411172,2021-11-29,99.0,498.0,0.8498293515358362,Estabilizado,7.0,9.0,0.6428571428571429,Abaixando
Santa Catarina,Brazil,1232912,19992,17207.934135664585,2021-11-30,704.0,501.0,1.0060240963855422,Estabilizado,9.0,8.0,0.5,Abaixando
Santa Catarina,Brazil,1233516,20000,17216.36425250824,2021-12-01,604.0,497.0,1.0101626016260163,Estabilizado,8.0,9.0,0.6,Abaixando
Santa Catarina,Brazil,1234048,20010,17223.789454761256,2021-12-02,532.0,484.0,0.983739837398374,Estabilizado,10.0,8.0,0.5333333333333333,Abaixando
Santa Catarina,Brazil,1234592,20028,17231.38214277938,2021-12-03,544.0,478.0,0.987603305785124,Estabilizado,18.0,9.0,0.75,Estabilizado
Santa Catarina,Brazil,1235081,20033,17238.207187707438,2021-12-04,489.0,452.0,0.900398406374502,Estabilizado,5.0,9.0,0.75,Estabilizado
Santa Catarina,Brazil,1235222,20035,17240.17514544743,2021-12-05,141.0,445.0,0.9008097165991903,Estabilizado,2.0,9.0,0.75,Estabilizado
Santa Catarina,Brazil,1235328,20039,17241.6546030392,2021-12-06,106.0,446.0,0.892,Estabilizado,4.0,8.0,0.6153846153846154,Abaixando
Santa Catarina,Brazil,1235922,20052,17249.945148411927,2021-12-07,594.0,430.0,0.7504363001745201,Estabilizado,13.0,9.0,0.6428571428571429,Abaixando
Santa Catarina,Brazil,1236468,20064,17257.565750724236,2021-12-08,546.0,422.0,0.7455830388692579,Abaixando,12.0,10.0,0.8333333333333334,Estabilizado
Santa Catarina,Brazil,1237060,20073,17265.828381802785,2021-12-09,592.0,431.0,0.7879341864716636,Estabilizado,9.0,9.0,0.75,Estabilizado
Santa Catarina,Brazil,1237533,20076,17265.828381802785,2021-12-10,473.0,421.0,0.7928436911487758,Estabilizado,3.0,7.0,0.6363636363636364,Abaixando
Santa Catarina,Brazil,1237607,20083,17265.828381802785,2021-12-11,74.0,361.0,0.6942307692307692,Abaixando,7.0,8.0,0.8,Estabilizado
Santa Catarina,Brazil,1237711,20086,17265.828381802785,2021-12-12,104.0,356.0,0.6953125,Abaixando,3.0,8.0,0.8,Estabilizado
Santa Catarina,Brazil,1237776,20088,17265.828381802785,2021-12-13,65.0,350.0,0.7028112449799196,Abaixando,2.0,7.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1237919,20095,17277.81757115493,2021-12-14,143.0,286.0,0.5708582834331337,Abaixando,7.0,7.0,0.875,Estabilizado
Santa Catarina,Brazil,1238056,20101,17279.729700306554,2021-12-15,137.0,227.0,0.4567404426559356,Abaixando,6.0,6.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1238165,20110,17279.729700306554,2021-12-16,109.0,158.0,0.32644628099173556,Abaixando,9.0,6.0,0.75,Estabilizado
Santa Catarina,Brazil,1238329,20120,17281.251029339597,2021-12-17,164.0,114.0,0.2384937238493724,Abaixando,10.0,7.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1238466,20124,17281.251029339597,2021-12-18,137.0,123.0,0.2721238938053097,Abaixando,4.0,6.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1238546,20129,17286.568702381704,2021-12-19,80.0,120.0,0.2696629213483146,Abaixando,5.0,7.0,0.7777777777777778,Estabilizado
Santa Catarina,Brazil,1238600,20131,17287.32238832468,2021-12-20,54.0,118.0,0.2645739910313901,Abaixando,2.0,7.0,0.875,Estabilizado
Santa Catarina,Brazil,1238751,20135,17289.42991753559,2021-12-21,151.0,119.0,0.27674418604651163,Abaixando,4.0,6.0,0.6666666666666666,Abaixando
Santa Catarina,Brazil,1238829,20136,17290.51857500878,2021-12-22,78.0,111.0,0.26303317535545023,Abaixando,1.0,5.0,0.5,Abaixando
Santa Catarina,Brazil,1238969,20141,17292.472575601678,2021-12-23,140.0,115.0,0.2668213457076566,Abaixando,5.0,5.0,0.5555555555555556,Abaixando
Santa Catarina,Brazil,1239109,20144,17294.42657619458,2021-12-24,140.0,112.0,0.2660332541567696,Abaixando,3.0,4.0,0.5714285714285714,Abaixando
Santa Catarina,Brazil,1239177,20144,17295.375662196842,2021-12-25,68.0,102.0,0.28254847645429365,Abaixando,0.0,3.0,0.375,Abaixando
Santa Catarina,Brazil,1239241,20144,17296.268919610742,2021-12-26,64.0,100.0,0.2808988764044944,Abaixando,0.0,3.0,0.375,Abaixando
Santa Catarina,Brazil,1240361,20147,17311.900924353937,2021-12-27,1120.0,252.0,0.72,Abaixando,3.0,3.0,0.42857142857142855,Abaixando
Santa Catarina,Brazil,1241041,20177,17321.391784376592,2021-12-28,680.0,328.0,1.1468531468531469,Estabilizado,30.0,6.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1242019,20182,17335.041874232706,2021-12-29,978.0,456.0,2.0088105726872247,Aumentando,5.0,7.0,1.1666666666666667,Aumentando
Santa Catarina,Brazil,1242654,20183,17343.904662636214,2021-12-30,635.0,527.0,3.3354430379746836,Aumentando,1.0,6.0,1.0,Estabilizado
Santa Catarina,Brazil,1243535,20186,17356.20090922439,2021-12-31,881.0,633.0,5.552631578947368,Aumentando,3.0,6.0,0.8571428571428571,Estabilizado
Santa Catarina,Brazil,1243870,20188,17360.876553500257,2022-01-01,335.0,671.0,5.455284552845528,Aumentando,2.0,7.0,1.1666666666666667,Aumentando
Santa Catarina,Brazil,1244089,20189,17363.933168713436,2022-01-02,219.0,693.0,5.775,Aumentando,1.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1244569,20194,17370.632599317658,2022-01-03,480.0,602.0,5.101694915254237,Aumentando,5.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1246583,20198,17398.742293561234,2022-01-04,2014.0,792.0,6.65546218487395,Aumentando,4.0,3.0,0.5,Abaixando
Santa Catarina,Brazil,1249312,20198,17398.742293561234,2022-01-05,2729.0,1042.0,9.387387387387387,Aumentando,0.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1252594,20198,17398.742293561234,2022-01-06,3282.0,1420.0,12.347826086956522,Aumentando,0.0,3.0,0.6,Abaixando
Santa Catarina,Brazil,1257125,20223,17398.742293561234,2022-01-07,4531.0,1942.0,17.339285714285715,Aumentando,25.0,6.0,1.5,Aumentando
Santa Catarina,Brazil,1261207,20224,17398.742293561234,2022-01-08,4082.0,2477.0,24.284313725490197,Aumentando,1.0,6.0,2.0,Aumentando
Santa Catarina,Brazil,1263180,20224,17630.38906384948,2022-01-09,1973.0,2728.0,27.28,Aumentando,0.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1264793,20227,17652.901942109103,2022-01-10,1613.0,2890.0,11.468253968253968,Aumentando,3.0,5.0,1.6666666666666667,Aumentando
Santa Catarina,Brazil,1271091,20235,17740.804054495402,2022-01-11,6298.0,3502.0,10.676829268292684,Aumentando,8.0,6.0,1.0,Estabilizado
Santa Catarina,Brazil,1277849,20243,17835.126454544083,2022-01-12,6758.0,4077.0,8.94078947368421,Aumentando,8.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1286298,20249,17953.050390325574,2022-01-13,8449.0,4815.0,9.13662239089184,Aumentando,6.0,8.0,1.3333333333333333,Aumentando
Santa Catarina,Brazil,1296019,20264,18088.72781720827,2022-01-14,9721.0,5557.0,8.778830963665087,Aumentando,15.0,6.0,1.0,Estabilizado
Santa Catarina,Brazil,1298857,20268,18128.33820065576,2022-01-15,2838.0,5379.0,8.01639344262295,Aumentando,4.0,7.0,1.0,Estabilizado
Santa Catarina,Brazil,1301160,20279,18160.48151040896,2022-01-16,2303.0,5426.0,7.82972582972583,Aumentando,11.0,8.0,1.1428571428571428,Estabilizado
Santa Catarina,Brazil,1304925,20284,18213.03016921087,2022-01-17,3765.0,5734.0,9.524916943521594,Aumentando,5.0,9.0,1.2857142857142858,Aumentando
Santa Catarina,Brazil,1315268,20295,18357.388941584868,2022-01-18,10343.0,6311.0,7.968434343434343,Aumentando,11.0,9.0,3.0,Aumentando
Santa Catarina,Brazil,1327487,20308,18527.93132190373,2022-01-19,12219.0,7092.0,6.8061420345489445,Aumentando,13.0,10.0,3.3333333333333335,Aumentando
Santa Catarina,Brazil,1337991,20319,18674.53719495957,2022-01-20,10504.0,7385.0,5.200704225352113,Aumentando,11.0,10.0,3.3333333333333335,Aumentando
Santa Catarina,Brazil,1349546,20338,18835.81202960925,2022-01-21,11555.0,7647.0,3.937693099897013,Aumentando,19.0,11.0,1.8333333333333333,Aumentando
Santa Catarina,Brazil,1361502,20361,19002.68368024288,2022-01-22,11956.0,8950.0,3.6132418247880502,Aumentando,23.0,14.0,2.3333333333333335,Aumentando
Santa Catarina,Brazil,1365317,20372,19055.93019639939,2022-01-23,3815.0,9166.0,3.3599706744868034,Aumentando,11.0,14.0,2.8,Aumentando
Santa Catarina,Brazil,1368213,20384,19096.350094378227,2022-01-24,2896.0,9042.0,3.128719723183391,Aumentando,12.0,15.0,3.0,Aumentando
Santa Catarina,Brazil,1382762,20418,19299.41262742177,2022-01-25,14549.0,9642.0,2.7532838378069675,Aumentando,34.0,18.0,3.0,Aumentando
Santa Catarina,Brazil,1394287,20447,19460.26874765869,2022-01-26,11525.0,9543.0,2.340691685062546,Aumentando,29.0,20.0,2.857142857142857,Aumentando
Santa Catarina,Brazil,1407597,20474,19646.038375455068,2022-01-27,13310.0,9944.0,2.0652128764278297,Aumentando,27.0,23.0,2.875,Aumentando
Santa Catarina,Brazil,1423561,20514,19868.850271634,2022-01-28,15964.0,10574.0,1.9028252654309878,Aumentando,40.0,26.0,4.333333333333333,Aumentando
Santa Catarina,Brazil,1435746,20542,20038.91810895172,2022-01-29,12185.0,10607.0,1.9719278676333891,Aumentando,28.0,26.0,3.7142857142857144,Aumentando
Santa Catarina,Brazil,1439607,20550,20092.806653874475,2022-01-30,3861.0,10613.0,1.9559528197567269,Aumentando,8.0,26.0,3.25,Aumentando
Santa Catarina,Brazil,1442511,20579,20133.338209030047,2022-01-31,2904.0,10614.0,1.851063829787234,Aumentando,29.0,28.0,3.111111111111111,Aumentando
Santa Catarina,Brazil,1455023,20629,20307.97003344691,2022-02-01,12512.0,10323.0,1.6357154175249564,Aumentando,50.0,31.0,3.4444444444444446,Aumentando
Santa Catarina,Brazil,1458544,20664,20357.11314835833,2022-02-02,3521.0,9180.0,1.2944162436548223,Aumentando,35.0,31.0,3.1,Aumentando
Santa Catarina,Brazil,1477548,20690,20622.354771697363,2022-02-03,19004.0,9993.0,1.3531482735274205,Aumentando,26.0,31.0,3.1,Aumentando
Santa Catarina,Brazil,1488428,20732,20774.208532059845,2022-02-04,10880.0,9267.0,1.211847783444488,Aumentando,42.0,32.0,2.909090909090909,Aumentando
Santa Catarina,Brazil,1496869,20764,20892.0208106646,2022-02-05,8441.0,8732.0,0.9756424581005586,Estabilizado,32.0,32.0,2.2857142857142856,Aumentando
Santa Catarina,Brazil,1499449,20778,20928.030250162323,2022-02-06,2580.0,8549.0,0.9326860135282566,Estabilizado,14.0,33.0,2.357142857142857,Aumentando
Santa Catarina,Brazil,1502015,20805,20963.84428960076,2022-02-07,2566.0,8501.0,0.9401681044016811,Estabilizado,27.0,33.0,2.2,Aumentando
Santa Catarina,Brazil,1511055,20853,21090.016899313698,2022-02-08,9040.0,8005.0,0.8302219456544285,Estabilizado,48.0,32.0,1.7777777777777777,Aumentando
Santa Catarina,Brazil,1520112,20876,21216.42678052721,2022-02-09,9057.0,8796.0,0.9217227287016662,Estabilizado,23.0,31.0,1.55,Aumentando
Santa Catarina,Brazil,1528594,20911,21334.811302162743,2022-02-10,8482.0,7293.0,0.7334070796460177,Abaixando,35.0,32.0,1.391304347826087,Aumentando
Santa Catarina,Brazil,1536862,20954,21450.20899432056,2022-02-11,8268.0,6920.0,0.6544354076035559,Abaixando,43.0,32.0,1.2307692307692308,Aumentando
Santa Catarina,Brazil,1544587,20971,21558.02795560734,2022-02-12,7725.0,6817.0,0.6426887904214198,Abaixando,17.0,30.0,1.1538461538461537,Aumentando
Santa Catarina,Brazil,1546672,20989,21587.128607294453,2022-02-13,2085.0,6747.0,0.6357297653820786,Abaixando,18.0,31.0,1.1923076923076923,Aumentando
Santa Catarina,Brazil,1548005,21009,21605.73348436828,2022-02-14,1333.0,6570.0,0.6189937817976258,Abaixando,20.0,30.0,1.0714285714285714,Estabilizado
Santa Catarina,Brazil,1555742,21053,21713.71993142016,2022-02-15,7737.0,6384.0,0.6184248764893926,Abaixando,44.0,29.0,0.9354838709677419,Estabilizado
Santa Catarina,Brazil,1563413,21095,21820.78520676397,2022-02-16,7671.0,6186.0,0.6738562091503268,Abaixando,42.0,32.0,1.032258064516129,Estabilizado
Santa Catarina,Brazil,1569584,21125,21906.91476146956,2022-02-17,6171.0,5856.0,0.5860102071450015,Abaixando,30.0,31.0,1.0,Estabilizado
Santa Catarina,Brazil,1576894,21162,22008.94150671311,2022-02-18,7310.0,5719.0,0.6171360742419337,Abaixando,37.0,30.0,0.9375,Estabilizado
Santa Catarina,Brazil,1583509,21179,22101.268034727607,2022-02-19,6615.0,5561.0,0.6368529546495648,Abaixando,17.0,30.0,0.9375,Estabilizado
Santa Catarina,Brazil,1585067,21188,22123.01326989717,2022-02-20,1558.0,5485.0,0.6415955082465785,Abaixando,9.0,29.0,0.8787878787878788,Estabilizado
Santa Catarina,Brazil,1586717,21210,22146.0425625992,2022-02-21,1650.0,5531.0,0.6506293377249736,Abaixando,22.0,29.0,0.8787878787878788,Estabilizado
Santa Catarina,Brazil,1593501,21243,22240.72784847228,2022-02-22,6784.0,5395.0,0.6739537788881949,Abaixando,33.0,28.0,0.875,Estabilizado
Santa Catarina,Brazil,1598982,21276,22317.226971684297,2022-02-23,5481.0,5082.0,0.577762619372442,Abaixando,33.0,26.0,0.8387096774193549,Estabilizado
Santa Catarina,Brazil,1603766,21304,22383.99796337309,2022-02-24,4784.0,4884.0,0.669683257918552,Abaixando,28.0,26.0,0.8125,Estabilizado
Santa Catarina,Brazil,1608840,21324,22454.81652771862,2022-02-25,5074.0,4564.0,0.6595375722543353,Abaixando,20.0,24.0,0.75,Estabilizado
Santa Catarina,Brazil,1613315,21347,22517.27476095594,2022-02-26,4475.0,4258.0,0.6246149332550975,Abaixando,23.0,24.0,0.8,Estabilizado
